boardCode,academicYear,classLevel,subjectName,subjectStableKey,defaultSelected,optional,verificationStatus,chapterSequence,chapterName,chapterStableKey,topicSequence,topicName,topicStableKey
CBSE,2026-27,9,Social Science,cbse-2026-27-c9-social-science,True,False,VERIFIED_FROM_OFFICIAL_SOURCE,15,Working of Institutions,c9-6-ch15,3,Executive,c9-6-ch15-t3
CBSE,2026-27,9,Social Science,cbse-2026-27-c9-social-science,True,False,VERIFIED_FROM_OFFICIAL_SOURCE,15,Working of Institutions,c9-6-ch15,4,Judiciary,c9-6-ch15-t4
CBSE,2026-27,9,Social Science,cbse-2026-27-c9-social-science,True,False,VERIFIED_FROM_OFFICIAL_SOURCE,16,Democratic Rights,c9-6-ch16,1,Life without rights,c9-6-ch16-t1
CBSE,2026-27,9,Social Science,cbse-2026-27-c9-social-science,True,False,VERIFIED_FROM_OFFICIAL_SOURCE,16,Democratic Rights,c9-6-ch16,2,Fundamental rights,c9-6-ch16-t2
CBSE,2026-27,9,Social Science,cbse-2026-27-c9-social-science,True,False,VERIFIED_FROM_OFFICIAL_SOURCE,16,Democratic Rights,c9-6-ch16,3,Expanding scope,c9-6-ch16-t3
CBSE,2026-27,9,Social Science,cbse-2026-27-c9-social-science,True,False,VERIFIED_FROM_OFFICIAL_SOURCE,17,The Story of Village Palampur,c9-6-ch17,1,Factors of production,c9-6-ch17-t1
CBSE,2026-27,9,Social Science,cbse-2026-27-c9-social-science,True,False,VERIFIED_FROM_OFFICIAL_SOURCE,17,The Story of Village Palampur,c9-6-ch17,2,Farming,c9-6-ch17-t2
CBSE,2026-27,9,Social Science,cbse-2026-27-c9-social-science,True,False,VERIFIED_FROM_OFFICIAL_SOURCE,17,The Story of Village Palampur,c9-6-ch17,3,Non-farm activities,c9-6-ch17-t3
CBSE,2026-27,9,Social Science,cbse-2026-27-c9-social-science,True,False,VERIFIED_FROM_OFFICIAL_SOURCE,18,People as Resource,c9-6-ch18,1,Human capital,c9-6-ch18-t1
CBSE,2026-27,9,Social Science,cbse-2026-27-c9-social-science,True,False,VERIFIED_FROM_OFFICIAL_SOURCE,18,People as Resource,c9-6-ch18,2,Education,c9-6-ch18-t2
CBSE,2026-27,9,Social Science,cbse-2026-27-c9-social-science,True,False,VERIFIED_FROM_OFFICIAL_SOURCE,18,People as Resource,c9-6-ch18,3,Health,c9-6-ch18-t3
CBSE,2026-27,9,Social Science,cbse-2026-27-c9-social-science,True,False,VERIFIED_FROM_OFFICIAL_SOURCE,18,People as Resource,c9-6-ch18,4,Unemployment,c9-6-ch18-t4
CBSE,2026-27,9,Social Science,cbse-2026-27-c9-social-science,True,False,VERIFIED_FROM_OFFICIAL_SOURCE,19,Poverty as a Challenge,c9-6-ch19,1,Poverty line,c9-6-ch19-t1
CBSE,2026-27,9,Social Science,cbse-2026-27-c9-social-science,True,False,VERIFIED_FROM_OFFICIAL_SOURCE,19,Poverty as a Challenge,c9-6-ch19,2,Vulnerable groups,c9-6-ch19-t2
CBSE,2026-27,9,Social Science,cbse-2026-27-c9-social-science,True,False,VERIFIED_FROM_OFFICIAL_SOURCE,19,Poverty as a Challenge,c9-6-ch19,3,Inter-state disparities,c9-6-ch19-t3
CBSE,2026-27,9,Social Science,cbse-2026-27-c9-social-science,True,False,VERIFIED_FROM_OFFICIAL_SOURCE,19,Poverty as a Challenge,c9-6-ch19,4,Anti-poverty measures,c9-6-ch19-t4
CBSE,2026-27,9,Social Science,cbse-2026-27-c9-social-science,True,False,VERIFIED_FROM_OFFICIAL_SOURCE,20,Food Security in India,c9-6-ch20,1,Food security dimensions,c9-6-ch20-t1
CBSE,2026-27,9,Social Science,cbse-2026-27-c9-social-science,True,False,VERIFIED_FROM_OFFICIAL_SOURCE,20,Food Security in India,c9-6-ch20,2,Buffer stock,c9-6-ch20-t2
CBSE,2026-27,9,Social Science,cbse-2026-27-c9-social-science,True,False,VERIFIED_FROM_OFFICIAL_SOURCE,20,Food Security in India,c9-6-ch20,3,Public distribution system,c9-6-ch20-t3
CBSE,2026-27,9,Social Science,cbse-2026-27-c9-social-science,True,False,VERIFIED_FROM_OFFICIAL_SOURCE,20,Food Security in India,c9-6-ch20,4,Cooperatives,c9-6-ch20-t4
CBSE,2026-27,10,English Language and Literature,cbse-2026-27-c10-english-language-and-literature,True,False,CURATED_FROM_OFFICIAL_SOURCE,1,Reading Skills,c10-1-ch1,1,Discursive passage,c10-1-ch1-t1
CBSE,2026-27,10,English Language and Literature,cbse-2026-27-c10-english-language-and-literature,True,False,CURATED_FROM_OFFICIAL_SOURCE,1,Reading Skills,c10-1-ch1,2,Case-based factual passage,c10-1-ch1-t2
CBSE,2026-27,10,English Language and Literature,cbse-2026-27-c10-english-language-and-literature,True,False,CURATED_FROM_OFFICIAL_SOURCE,1,Reading Skills,c10-1-ch1,3,Interpretation and inference,c10-1-ch1-t3
CBSE,2026-27,10,English Language and Literature,cbse-2026-27-c10-english-language-and-literature,True,False,CURATED_FROM_OFFICIAL_SOURCE,2,Writing Skills,c10-1-ch2,1,Formal letter,c10-1-ch2-t1
CBSE,2026-27,10,English Language and Literature,cbse-2026-27-c10-english-language-and-literature,True,False,CURATED_FROM_OFFICIAL_SOURCE,2,Writing Skills,c10-1-ch2,2,Analytical paragraph,c10-1-ch2-t2
CBSE,2026-27,10,English Language and Literature,cbse-2026-27-c10-english-language-and-literature,True,False,CURATED_FROM_OFFICIAL_SOURCE,3,Grammar,c10-1-ch3,1,Determiners,c10-1-ch3-t1
CBSE,2026-27,10,English Language and Literature,cbse-2026-27-c10-english-language-and-literature,True,False,CURATED_FROM_OFFICIAL_SOURCE,3,Grammar,c10-1-ch3,2,Tenses,c10-1-ch3-t2
CBSE,2026-27,10,English Language and Literature,cbse-2026-27-c10-english-language-and-literature,True,False,CURATED_FROM_OFFICIAL_SOURCE,3,Grammar,c10-1-ch3,3,Modals,c10-1-ch3-t3
CBSE,2026-27,10,English Language and Literature,cbse-2026-27-c10-english-language-and-literature,True,False,CURATED_FROM_OFFICIAL_SOURCE,3,Grammar,c10-1-ch3,4,Subject-verb concord,c10-1-ch3-t4
CBSE,2026-27,10,English Language and Literature,cbse-2026-27-c10-english-language-and-literature,True,False,CURATED_FROM_OFFICIAL_SOURCE,3,Grammar,c10-1-ch3,5,Reported speech,c10-1-ch3-t5
CBSE,2026-27,10,English Language and Literature,cbse-2026-27-c10-english-language-and-literature,True,False,CURATED_FROM_OFFICIAL_SOURCE,4,Literature,c10-1-ch4,1,First Flight prose,c10-1-ch4-t1
CBSE,2026-27,10,English Language and Literature,cbse-2026-27-c10-english-language-and-literature,True,False,CURATED_FROM_OFFICIAL_SOURCE,4,Literature,c10-1-ch4,2,First Flight poetry,c10-1-ch4-t2
CBSE,2026-27,10,English Language and Literature,cbse-2026-27-c10-english-language-and-literature,True,False,CURATED_FROM_OFFICIAL_SOURCE,4,Literature,c10-1-ch4,3,Footprints Without Feet,c10-1-ch4-t3
CBSE,2026-27,10,English Language and Literature,cbse-2026-27-c10-english-language-and-literature,True,False,CURATED_FROM_OFFICIAL_SOURCE,4,Literature,c10-1-ch4,4,Theme and literary devices,c10-1-ch4-t4
CBSE,2026-27,10,Hindi Course A,cbse-2026-27-c10-hindi-course-a,False,True,CURATED_FROM_OFFICIAL_SOURCE,1,अपठित बोध,c10-2-ch1,1,गद्यांश,c10-2-ch1-t1
CBSE,2026-27,10,Hindi Course A,cbse-2026-27-c10-hindi-course-a,False,True,CURATED_FROM_OFFICIAL_SOURCE,1,अपठित बोध,c10-2-ch1,2,काव्यांश,c10-2-ch1-t2
CBSE,2026-27,10,Hindi Course A,cbse-2026-27-c10-hindi-course-a,False,True,CURATED_FROM_OFFICIAL_SOURCE,2,व्याकरण,c10-2-ch2,1,रचना के आधार पर वाक्य भेद,c10-2-ch2-t1
CBSE,2026-27,10,Hindi Course A,cbse-2026-27-c10-hindi-course-a,False,True,CURATED_FROM_OFFICIAL_SOURCE,2,व्याकरण,c10-2-ch2,2,वाच्य,c10-2-ch2-t2
CBSE,2026-27,10,Hindi Course A,cbse-2026-27-c10-hindi-course-a,False,True,CURATED_FROM_OFFICIAL_SOURCE,2,व्याकरण,c10-2-ch2,3,पद परिचय,c10-2-ch2-t3
CBSE,2026-27,10,Hindi Course A,cbse-2026-27-c10-hindi-course-a,False,True,CURATED_FROM_OFFICIAL_SOURCE,2,व्याकरण,c10-2-ch2,4,अलंकार,c10-2-ch2-t4
CBSE,2026-27,10,Hindi Course A,cbse-2026-27-c10-hindi-course-a,False,True,CURATED_FROM_OFFICIAL_SOURCE,3,लेखन,c10-2-ch3,1,अनुच्छेद,c10-2-ch3-t1
CBSE,2026-27,10,Hindi Course A,cbse-2026-27-c10-hindi-course-a,False,True,CURATED_FROM_OFFICIAL_SOURCE,3,लेखन,c10-2-ch3,2,पत्र,c10-2-ch3-t2
CBSE,2026-27,10,Hindi Course A,cbse-2026-27-c10-hindi-course-a,False,True,CURATED_FROM_OFFICIAL_SOURCE,3,लेखन,c10-2-ch3,3,स्ववृत्त/ई-मेल,c10-2-ch3-t3
CBSE,2026-27,10,Hindi Course A,cbse-2026-27-c10-hindi-course-a,False,True,CURATED_FROM_OFFICIAL_SOURCE,3,लेखन,c10-2-ch3,4,विज्ञापन/संदेश,c10-2-ch3-t4
CBSE,2026-27,10,Hindi Course A,cbse-2026-27-c10-hindi-course-a,False,True,CURATED_FROM_OFFICIAL_SOURCE,4,साहित्य,c10-2-ch4,1,क्षितिज गद्य,c10-2-ch4-t1
CBSE,2026-27,10,Hindi Course A,cbse-2026-27-c10-hindi-course-a,False,True,CURATED_FROM_OFFICIAL_SOURCE,4,साहित्य,c10-2-ch4,2,क्षितिज काव्य,c10-2-ch4-t2
CBSE,2026-27,10,Hindi Course A,cbse-2026-27-c10-hindi-course-a,False,True,CURATED_FROM_OFFICIAL_SOURCE,4,साहित्य,c10-2-ch4,3,कृतिका,c10-2-ch4-t3
CBSE,2026-27,10,Hindi Course B,cbse-2026-27-c10-hindi-course-b,False,True,CURATED_FROM_OFFICIAL_SOURCE,1,अपठित बोध,c10-3-ch1,1,गद्यांश,c10-3-ch1-t1
CBSE,2026-27,10,Hindi Course B,cbse-2026-27-c10-hindi-course-b,False,True,CURATED_FROM_OFFICIAL_SOURCE,2,व्याकरण,c10-3-ch2,1,पदबंध,c10-3-ch2-t1
CBSE,2026-27,10,Hindi Course B,cbse-2026-27-c10-hindi-course-b,False,True,CURATED_FROM_OFFICIAL_SOURCE,2,व्याकरण,c10-3-ch2,2,रचना के आधार पर वाक्य रूपांतरण,c10-3-ch2-t2
CBSE,2026-27,10,Hindi Course B,cbse-2026-27-c10-hindi-course-b,False,True,CURATED_FROM_OFFICIAL_SOURCE,2,व्याकरण,c10-3-ch2,3,समास,c10-3-ch2-t3
CBSE,2026-27,10,Hindi Course B,cbse-2026-27-c10-hindi-course-b,False,True,CURATED_FROM_OFFICIAL_SOURCE,2,व्याकरण,c10-3-ch2,4,मुहावरे,c10-3-ch2-t4
CBSE,2026-27,10,Hindi Course B,cbse-2026-27-c10-hindi-course-b,False,True,CURATED_FROM_OFFICIAL_SOURCE,3,लेखन,c10-3-ch3,1,अनुच्छेद,c10-3-ch3-t1
CBSE,2026-27,10,Hindi Course B,cbse-2026-27-c10-hindi-course-b,False,True,CURATED_FROM_OFFICIAL_SOURCE,3,लेखन,c10-3-ch3,2,औपचारिक पत्र,c10-3-ch3-t2
CBSE,2026-27,10,Hindi Course B,cbse-2026-27-c10-hindi-course-b,False,True,CURATED_FROM_OFFICIAL_SOURCE,3,लेखन,c10-3-ch3,3,सूचना,c10-3-ch3-t3
CBSE,2026-27,10,Hindi Course B,cbse-2026-27-c10-hindi-course-b,False,True,CURATED_FROM_OFFICIAL_SOURCE,3,लेखन,c10-3-ch3,4,विज्ञापन,c10-3-ch3-t4
CBSE,2026-27,10,Hindi Course B,cbse-2026-27-c10-hindi-course-b,False,True,CURATED_FROM_OFFICIAL_SOURCE,3,लेखन,c10-3-ch3,5,ई-मेल/लघुकथा,c10-3-ch3-t5
CBSE,2026-27,10,Hindi Course B,cbse-2026-27-c10-hindi-course-b,False,True,CURATED_FROM_OFFICIAL_SOURCE,4,साहित्य,c10-3-ch4,1,स्पर्श गद्य,c10-3-ch4-t1
CBSE,2026-27,10,Hindi Course B,cbse-2026-27-c10-hindi-course-b,False,True,CURATED_FROM_OFFICIAL_SOURCE,4,साहित्य,c10-3-ch4,2,स्पर्श काव्य,c10-3-ch4-t2
CBSE,2026-27,10,Hindi Course B,cbse-2026-27-c10-hindi-course-b,False,True,CURATED_FROM_OFFICIAL_SOURCE,4,साहित्य,c10-3-ch4,3,संचयन,c10-3-ch4-t3
CBSE,2026-27,10,Mathematics,cbse-2026-27-c10-mathematics,True,False,VERIFIED_FROM_OFFICIAL_SOURCE,1,Real Numbers,c10-4-ch1,1,Fundamental theorem of arithmetic,c10-4-ch1-t1
CBSE,2026-27,10,Mathematics,cbse-2026-27-c10-mathematics,True,False,VERIFIED_FROM_OFFICIAL_SOURCE,1,Real Numbers,c10-4-ch1,2,Irrationality proofs,c10-4-ch1-t2
CBSE,2026-27,10,Mathematics,cbse-2026-27-c10-mathematics,True,False,VERIFIED_FROM_OFFICIAL_SOURCE,1,Real Numbers,c10-4-ch1,3,Decimal expansions,c10-4-ch1-t3
CBSE,2026-27,10,Mathematics,cbse-2026-27-c10-mathematics,True,False,VERIFIED_FROM_OFFICIAL_SOURCE,2,Polynomials,c10-4-ch2,1,Zeros and coefficients,c10-4-ch2-t1
CBSE,2026-27,10,Mathematics,cbse-2026-27-c10-mathematics,True,False,VERIFIED_FROM_OFFICIAL_SOURCE,2,Polynomials,c10-4-ch2,2,Geometrical meaning of zeros,c10-4-ch2-t2
CBSE,2026-27,10,Mathematics,cbse-2026-27-c10-mathematics,True,False,VERIFIED_FROM_OFFICIAL_SOURCE,2,Polynomials,c10-4-ch2,3,Division algorithm,c10-4-ch2-t3
CBSE,2026-27,10,Mathematics,cbse-2026-27-c10-mathematics,True,False,VERIFIED_FROM_OFFICIAL_SOURCE,3,Pair of Linear Equations in Two Variables,c10-4-ch3,1,Graphical solution,c10-4-ch3-t1
CBSE,2026-27,10,Mathematics,cbse-2026-27-c10-mathematics,True,False,VERIFIED_FROM_OFFICIAL_SOURCE,3,Pair of Linear Equations in Two Variables,c10-4-ch3,2,Algebraic methods,c10-4-ch3-t2
CBSE,2026-27,10,Mathematics,cbse-2026-27-c10-mathematics,True,False,VERIFIED_FROM_OFFICIAL_SOURCE,3,Pair of Linear Equations in Two Variables,c10-4-ch3,3,Consistency,c10-4-ch3-t3
CBSE,2026-27,10,Mathematics,cbse-2026-27-c10-mathematics,True,False,VERIFIED_FROM_OFFICIAL_SOURCE,3,Pair of Linear Equations in Two Variables,c10-4-ch3,4,Word problems,c10-4-ch3-t4
CBSE,2026-27,10,Mathematics,cbse-2026-27-c10-mathematics,True,False,VERIFIED_FROM_OFFICIAL_SOURCE,4,Quadratic Equations,c10-4-ch4,1,Standard form,c10-4-ch4-t1
CBSE,2026-27,10,Mathematics,cbse-2026-27-c10-mathematics,True,False,VERIFIED_FROM_OFFICIAL_SOURCE,4,Quadratic Equations,c10-4-ch4,2,Factorisation,c10-4-ch4-t2
CBSE,2026-27,10,Mathematics,cbse-2026-27-c10-mathematics,True,False,VERIFIED_FROM_OFFICIAL_SOURCE,4,Quadratic Equations,c10-4-ch4,3,Quadratic formula,c10-4-ch4-t3
CBSE,2026-27,10,Mathematics,cbse-2026-27-c10-mathematics,True,False,VERIFIED_FROM_OFFICIAL_SOURCE,4,Quadratic Equations,c10-4-ch4,4,Discriminant,c10-4-ch4-t4
CBSE,2026-27,10,Mathematics,cbse-2026-27-c10-mathematics,True,False,VERIFIED_FROM_OFFICIAL_SOURCE,4,Quadratic Equations,c10-4-ch4,5,Word problems,c10-4-ch4-t5
CBSE,2026-27,10,Mathematics,cbse-2026-27-c10-mathematics,True,False,VERIFIED_FROM_OFFICIAL_SOURCE,5,Arithmetic Progressions,c10-4-ch5,1,nth term,c10-4-ch5-t1
CBSE,2026-27,10,Mathematics,cbse-2026-27-c10-mathematics,True,False,VERIFIED_FROM_OFFICIAL_SOURCE,5,Arithmetic Progressions,c10-4-ch5,2,Sum of first n terms,c10-4-ch5-t2
CBSE,2026-27,10,Mathematics,cbse-2026-27-c10-mathematics,True,False,VERIFIED_FROM_OFFICIAL_SOURCE,5,Arithmetic Progressions,c10-4-ch5,3,Applications,c10-4-ch5-t3
CBSE,2026-27,10,Mathematics,cbse-2026-27-c10-mathematics,True,False,VERIFIED_FROM_OFFICIAL_SOURCE,6,Triangles,c10-4-ch6,1,Similarity criteria,c10-4-ch6-t1
CBSE,2026-27,10,Mathematics,cbse-2026-27-c10-mathematics,True,False,VERIFIED_FROM_OFFICIAL_SOURCE,6,Triangles,c10-4-ch6,2,Basic proportionality theorem,c10-4-ch6-t2
CBSE,2026-27,10,Mathematics,cbse-2026-27-c10-mathematics,True,False,VERIFIED_FROM_OFFICIAL_SOURCE,6,Triangles,c10-4-ch6,3,Areas of similar triangles,c10-4-ch6-t3
CBSE,2026-27,10,Mathematics,cbse-2026-27-c10-mathematics,True,False,VERIFIED_FROM_OFFICIAL_SOURCE,7,Coordinate Geometry,c10-4-ch7,1,Distance formula,c10-4-ch7-t1
CBSE,2026-27,10,Mathematics,cbse-2026-27-c10-mathematics,True,False,VERIFIED_FROM_OFFICIAL_SOURCE,7,Coordinate Geometry,c10-4-ch7,2,Section formula,c10-4-ch7-t2
CBSE,2026-27,10,Mathematics,cbse-2026-27-c10-mathematics,True,False,VERIFIED_FROM_OFFICIAL_SOURCE,7,Coordinate Geometry,c10-4-ch7,3,Area of triangle,c10-4-ch7-t3
CBSE,2026-27,10,Mathematics,cbse-2026-27-c10-mathematics,True,False,VERIFIED_FROM_OFFICIAL_SOURCE,8,Introduction to Trigonometry,c10-4-ch8,1,Trigonometric ratios,c10-4-ch8-t1
CBSE,2026-27,10,Mathematics,cbse-2026-27-c10-mathematics,True,False,VERIFIED_FROM_OFFICIAL_SOURCE,8,Introduction to Trigonometry,c10-4-ch8,2,Values at standard angles,c10-4-ch8-t2
CBSE,2026-27,10,Mathematics,cbse-2026-27-c10-mathematics,True,False,VERIFIED_FROM_OFFICIAL_SOURCE,8,Introduction to Trigonometry,c10-4-ch8,3,Identities,c10-4-ch8-t3
CBSE,2026-27,10,Mathematics,cbse-2026-27-c10-mathematics,True,False,VERIFIED_FROM_OFFICIAL_SOURCE,9,Applications of Trigonometry,c10-4-ch9,1,Heights and distances,c10-4-ch9-t1
CBSE,2026-27,10,Mathematics,cbse-2026-27-c10-mathematics,True,False,VERIFIED_FROM_OFFICIAL_SOURCE,9,Applications of Trigonometry,c10-4-ch9,2,Angle of elevation and depression,c10-4-ch9-t2
CBSE,2026-27,10,Mathematics,cbse-2026-27-c10-mathematics,True,False,VERIFIED_FROM_OFFICIAL_SOURCE,10,Circles,c10-4-ch10,1,Tangents,c10-4-ch10-t1
CBSE,2026-27,10,Mathematics,cbse-2026-27-c10-mathematics,True,False,VERIFIED_FROM_OFFICIAL_SOURCE,10,Circles,c10-4-ch10,2,Number of tangents,c10-4-ch10-t2
CBSE,2026-27,10,Mathematics,cbse-2026-27-c10-mathematics,True,False,VERIFIED_FROM_OFFICIAL_SOURCE,10,Circles,c10-4-ch10,3,Tangent-radius theorem,c10-4-ch10-t3
CBSE,2026-27,10,Mathematics,cbse-2026-27-c10-mathematics,True,False,VERIFIED_FROM_OFFICIAL_SOURCE,11,Areas Related to Circles,c10-4-ch11,1,Perimeter and area,c10-4-ch11-t1
CBSE,2026-27,10,Mathematics,cbse-2026-27-c10-mathematics,True,False,VERIFIED_FROM_OFFICIAL_SOURCE,11,Areas Related to Circles,c10-4-ch11,2,Sectors and segments,c10-4-ch11-t2
CBSE,2026-27,10,Mathematics,cbse-2026-27-c10-mathematics,True,False,VERIFIED_FROM_OFFICIAL_SOURCE,11,Areas Related to Circles,c10-4-ch11,3,Combined figures,c10-4-ch11-t3
CBSE,2026-27,10,Mathematics,cbse-2026-27-c10-mathematics,True,False,VERIFIED_FROM_OFFICIAL_SOURCE,12,Surface Areas and Volumes,c10-4-ch12,1,Combinations of solids,c10-4-ch12-t1
CBSE,2026-27,10,Mathematics,cbse-2026-27-c10-mathematics,True,False,VERIFIED_FROM_OFFICIAL_SOURCE,12,Surface Areas and Volumes,c10-4-ch12,2,Conversion of solids,c10-4-ch12-t2
CBSE,2026-27,10,Mathematics,cbse-2026-27-c10-mathematics,True,False,VERIFIED_FROM_OFFICIAL_SOURCE,12,Surface Areas and Volumes,c10-4-ch12,3,Frustum,c10-4-ch12-t3
CBSE,2026-27,10,Mathematics,cbse-2026-27-c10-mathematics,True,False,VERIFIED_FROM_OFFICIAL_SOURCE,13,Statistics,c10-4-ch13,1,Mean of grouped data,c10-4-ch13-t1
CBSE,2026-27,10,Mathematics,cbse-2026-27-c10-mathematics,True,False,VERIFIED_FROM_OFFICIAL_SOURCE,13,Statistics,c10-4-ch13,2,Mode,c10-4-ch13-t2
CBSE,2026-27,10,Mathematics,cbse-2026-27-c10-mathematics,True,False,VERIFIED_FROM_OFFICIAL_SOURCE,13,Statistics,c10-4-ch13,3,Median,c10-4-ch13-t3
CBSE,2026-27,10,Mathematics,cbse-2026-27-c10-mathematics,True,False,VERIFIED_FROM_OFFICIAL_SOURCE,13,Statistics,c10-4-ch13,4,Cumulative frequency,c10-4-ch13-t4
CBSE,2026-27,10,Mathematics,cbse-2026-27-c10-mathematics,True,False,VERIFIED_FROM_OFFICIAL_SOURCE,14,Probability,c10-4-ch14,1,Classical probability,c10-4-ch14-t1
CBSE,2026-27,10,Mathematics,cbse-2026-27-c10-mathematics,True,False,VERIFIED_FROM_OFFICIAL_SOURCE,14,Probability,c10-4-ch14,2,Simple events,c10-4-ch14-t2
CBSE,2026-27,10,Science,cbse-2026-27-c10-science,True,False,VERIFIED_FROM_OFFICIAL_SOURCE,1,Chemical Reactions and Equations,c10-5-ch1,1,Writing equations,c10-5-ch1-t1
CBSE,2026-27,10,Science,cbse-2026-27-c10-science,True,False,VERIFIED_FROM_OFFICIAL_SOURCE,1,Chemical Reactions and Equations,c10-5-ch1,2,Balancing,c10-5-ch1-t2
CBSE,2026-27,10,Science,cbse-2026-27-c10-science,True,False,VERIFIED_FROM_OFFICIAL_SOURCE,1,Chemical Reactions and Equations,c10-5-ch1,3,Types of reactions,c10-5-ch1-t3
CBSE,2026-27,10,Science,cbse-2026-27-c10-science,True,False,VERIFIED_FROM_OFFICIAL_SOURCE,1,Chemical Reactions and Equations,c10-5-ch1,4,Oxidation and reduction,c10-5-ch1-t4
CBSE,2026-27,10,Science,cbse-2026-27-c10-science,True,False,VERIFIED_FROM_OFFICIAL_SOURCE,1,Chemical Reactions and Equations,c10-5-ch1,5,Corrosion and rancidity,c10-5-ch1-t5
CBSE,2026-27,10,Science,cbse-2026-27-c10-science,True,False,VERIFIED_FROM_OFFICIAL_SOURCE,2,"Acids, Bases and Salts",c10-5-ch2,1,Indicators,c10-5-ch2-t1
CBSE,2026-27,10,Science,cbse-2026-27-c10-science,True,False,VERIFIED_FROM_OFFICIAL_SOURCE,2,"Acids, Bases and Salts",c10-5-ch2,2,Chemical properties,c10-5-ch2-t2
CBSE,2026-27,10,Science,cbse-2026-27-c10-science,True,False,VERIFIED_FROM_OFFICIAL_SOURCE,2,"Acids, Bases and Salts",c10-5-ch2,3,pH,c10-5-ch2-t3
CBSE,2026-27,10,Science,cbse-2026-27-c10-science,True,False,VERIFIED_FROM_OFFICIAL_SOURCE,2,"Acids, Bases and Salts",c10-5-ch2,4,Salts,c10-5-ch2-t4
CBSE,2026-27,10,Science,cbse-2026-27-c10-science,True,False,VERIFIED_FROM_OFFICIAL_SOURCE,2,"Acids, Bases and Salts",c10-5-ch2,5,Common salt products,c10-5-ch2-t5
CBSE,2026-27,10,Science,cbse-2026-27-c10-science,True,False,VERIFIED_FROM_OFFICIAL_SOURCE,3,Metals and Non-metals,c10-5-ch3,1,Physical properties,c10-5-ch3-t1
CBSE,2026-27,10,Science,cbse-2026-27-c10-science,True,False,VERIFIED_FROM_OFFICIAL_SOURCE,3,Metals and Non-metals,c10-5-ch3,2,Chemical properties,c10-5-ch3-t2
CBSE,2026-27,10,Science,cbse-2026-27-c10-science,True,False,VERIFIED_FROM_OFFICIAL_SOURCE,3,Metals and Non-metals,c10-5-ch3,3,Reactivity series,c10-5-ch3-t3
CBSE,2026-27,10,Science,cbse-2026-27-c10-science,True,False,VERIFIED_FROM_OFFICIAL_SOURCE,3,Metals and Non-metals,c10-5-ch3,4,Ionic compounds,c10-5-ch3-t4
CBSE,2026-27,10,Science,cbse-2026-27-c10-science,True,False,VERIFIED_FROM_OFFICIAL_SOURCE,3,Metals and Non-metals,c10-5-ch3,5,Metallurgy,c10-5-ch3-t5
CBSE,2026-27,10,Science,cbse-2026-27-c10-science,True,False,VERIFIED_FROM_OFFICIAL_SOURCE,3,Metals and Non-metals,c10-5-ch3,6,Corrosion,c10-5-ch3-t6
CBSE,2026-27,10,Science,cbse-2026-27-c10-science,True,False,VERIFIED_FROM_OFFICIAL_SOURCE,4,Carbon and its Compounds,c10-5-ch4,1,Bonding,c10-5-ch4-t1
CBSE,2026-27,10,Science,cbse-2026-27-c10-science,True,False,VERIFIED_FROM_OFFICIAL_SOURCE,4,Carbon and its Compounds,c10-5-ch4,2,Versatile nature of carbon,c10-5-ch4-t2
CBSE,2026-27,10,Science,cbse-2026-27-c10-science,True,False,VERIFIED_FROM_OFFICIAL_SOURCE,4,Carbon and its Compounds,c10-5-ch4,3,Homologous series,c10-5-ch4-t3
CBSE,2026-27,10,Science,cbse-2026-27-c10-science,True,False,VERIFIED_FROM_OFFICIAL_SOURCE,4,Carbon and its Compounds,c10-5-ch4,4,Nomenclature,c10-5-ch4-t4
CBSE,2026-27,10,Science,cbse-2026-27-c10-science,True,False,VERIFIED_FROM_OFFICIAL_SOURCE,4,Carbon and its Compounds,c10-5-ch4,5,Chemical properties,c10-5-ch4-t5
CBSE,2026-27,10,Science,cbse-2026-27-c10-science,True,False,VERIFIED_FROM_OFFICIAL_SOURCE,4,Carbon and its Compounds,c10-5-ch4,6,Ethanol and ethanoic acid,c10-5-ch4-t6
CBSE,2026-27,10,Science,cbse-2026-27-c10-science,True,False,VERIFIED_FROM_OFFICIAL_SOURCE,4,Carbon and its Compounds,c10-5-ch4,7,Soaps and detergents,c10-5-ch4-t7
CBSE,2026-27,10,Science,cbse-2026-27-c10-science,True,False,VERIFIED_FROM_OFFICIAL_SOURCE,5,Life Processes,c10-5-ch5,1,Nutrition,c10-5-ch5-t1
CBSE,2026-27,10,Science,cbse-2026-27-c10-science,True,False,VERIFIED_FROM_OFFICIAL_SOURCE,5,Life Processes,c10-5-ch5,2,Respiration,c10-5-ch5-t2
CBSE,2026-27,10,Science,cbse-2026-27-c10-science,True,False,VERIFIED_FROM_OFFICIAL_SOURCE,5,Life Processes,c10-5-ch5,3,Transportation,c10-5-ch5-t3
CBSE,2026-27,10,Science,cbse-2026-27-c10-science,True,False,VERIFIED_FROM_OFFICIAL_SOURCE,5,Life Processes,c10-5-ch5,4,Excretion,c10-5-ch5-t4
CBSE,2026-27,10,Science,cbse-2026-27-c10-science,True,False,VERIFIED_FROM_OFFICIAL_SOURCE,6,Control and Coordination,c10-5-ch6,1,Nervous system,c10-5-ch6-t1
CBSE,2026-27,10,Science,cbse-2026-27-c10-science,True,False,VERIFIED_FROM_OFFICIAL_SOURCE,6,Control and Coordination,c10-5-ch6,2,Reflex action,c10-5-ch6-t2
